type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb
video	post_page_20446254070	20446254070_710701152470607	https://www.facebook.com/20446254070/posts/710701152470607	"This is what happens when you quit smoking."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/17459052_624995304374526_3876914296306794496_n.jpg?oh=66212a7ac24e756f188b0ce993fc5254&oe=5A637BFC	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/17459052_624995304374526_3876914296306794496_n.jpg?oh=0eb33ea155e48ce79abea9847f904f5e&oe=5A909B46	https://www.facebook.com/businessinsider/videos/710701152470607/	facebook.com	2017-09-20T02:55:00+0000	1505876100	"2017-09-20 04:55:00"	4150	2817	4484	2121	9422
video	post_page_20446254070	20446254070_10155054166414071	https://www.facebook.com/20446254070/posts/10155054166414071	"How 46-year-old WWE superstar Chris Jericho stays in amazing shape."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/21853074_10155054201104071_5822140856232050688_n.jpg?oh=276f71c837a4598a2c4e0ac2fca462ef&oe=5A97DD24	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21853074_10155054201104071_5822140856232050688_n.jpg?oh=3042640868e31d8d96c4e88761c49ae4&oe=5A95D0D6	https://www.facebook.com/businessinsider/videos/10155054166414071/	facebook.com	2017-09-20T00:55:00+0000	1505868900	"2017-09-20 02:55:00"	828	85	880	230	1195
link	post_page_20446254070	20446254070_10155057997399071	https://www.facebook.com/20446254070/posts/10155057997399071	"Pinterest wants to make it easier for advertisers to connect with Pinfluencers."	https://external.xx.fbcdn.net/safe_image.php?d=AQDWV9hziHEOBoa8&w=130&h=130&url=http%3A%2F%2Fstatic1.businessinsider.com%2Fimage%2F59c15c659803c51e008b7883-1190-625%2Fpinterest-is-launching-a-self-serve-platform-to-make-it-easier-for-brands-to-work-with-influencers.jpg&cfs=1&_nc_hash=AQDAKbKEKvy8Hjtx	https://external.xx.fbcdn.net/safe_image.php?d=AQAzYJUfk5TyWwdn&url=http%3A%2F%2Fstatic1.businessinsider.com%2Fimage%2F59c15c659803c51e008b7883-1190-625%2Fpinterest-is-launching-a-self-serve-platform-to-make-it-easier-for-brands-to-work-with-influencers.jpg&_nc_hash=AQAew9PxxPU8YkXi	http://www.businessinsider.com/pinterest-wants-to-make-it-easier-for-brands-to-work-with-influencers-2017-9	businessinsider.com	2017-09-19T22:10:00+0000	1505859000	"2017-09-20 00:10:00"	25	1	30	2	33
link	post_page_20446254070	20446254070_10154795888574071	https://www.facebook.com/20446254070/posts/10154795888574071	"That feeling when you re buying staples — but the whole store."	https://external.xx.fbcdn.net/safe_image.php?d=AQAMeAbN_x4r-xpA&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5954223f29f69f5a768c639d%2Fabad1bee831bbe734150d46221c30adb7b4f6e7d_d0f7f0f5cbff3f10d56db0e6773e30b68115b240_facebook&cfs=1&_nc_hash=AQDT4kswOw0ZaJk5	https://external.xx.fbcdn.net/safe_image.php?d=AQDCD8evtkhPPXx8&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5954223f29f69f5a768c639d%2Fabad1bee831bbe734150d46221c30adb7b4f6e7d_d0f7f0f5cbff3f10d56db0e6773e30b68115b240_facebook&_nc_hash=AQCvTEbhxdPM7QEG	http://read.bi/2tqxHC7	read.bi	2017-06-28T21:41:19+0000	1498686079	"2017-06-28 23:41:19"	34	3	43	7	53
video	post_page_20446254070	20446254070_10154795528854071	https://www.facebook.com/20446254070/posts/10154795528854071	"This is the ultimate stretch limo."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19640074_10154795545439071_62577780876902400_n.jpg?oh=f05bac07c325cee888551585a972d855&oe=5A6477FC	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19640074_10154795545439071_62577780876902400_n.jpg?oh=16c1bc8d24baf8f09f1a6fb1a6941df3&oe=5A91AC46	https://www.facebook.com/businessinsider/videos/10154795528854071/	facebook.com	2017-06-28T20:55:00+0000	1498683300	"2017-06-28 22:55:00"	2774	851	3200	1306	5357
video	post_page_20446254070	20446254070_10154795606794071	https://www.facebook.com/20446254070/posts/10154795606794071	"The bizarre and controversial  Flintstones House  reportedly sold for $2.8 million."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19620647_10154795620849071_179759684306075648_n.jpg?oh=782cbf6d918152f1990e97d2ad8b0792&oe=5AA9C236	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19620647_10154795620849071_179759684306075648_n.jpg?oh=e9534ce47576e57ffc4fd299344bef71&oe=5A62B214	https://www.facebook.com/businessinsider/videos/10154795606794071/	facebook.com	2017-06-28T19:50:49+0000	1498679449	"2017-06-28 21:50:49"	485	126	557	263	946
video	post_page_20446254070	20446254070_10154775507124071	https://www.facebook.com/20446254070/posts/10154775507124071	"This car is perfect for dog owners."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/17967226_737561436442215_5976843323376140288_n.jpg?oh=f1a5d7d0cdcfb8e2b997785a190832da&oe=5AA69EEA	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17967226_737561436442215_5976843323376140288_n.jpg?oh=3e42cc8911a888a3bfe9344a9e90f2c2&oe=5AAFE350	https://www.facebook.com/businessinsider/videos/764898813708477/	facebook.com	2017-06-28T17:55:00+0000	1498672500	"2017-06-28 19:55:00"	847	727	1032	0	1759
video	post_page_20446254070	20446254070_10154769257174071	https://www.facebook.com/20446254070/posts/10154769257174071	"This is how to childproof your iPhone or iPad."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19347709_10154769277214071_4333066340270080000_n.jpg?oh=750981d1e82293a1639631fe75c6b3e8&oe=5A9C010E	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19347709_10154769277214071_4333066340270080000_n.jpg?oh=2809fa9b688ced22197dc62e5e18a374&oe=5A6227FC	https://www.facebook.com/businessinsider/videos/10154769257174071/	facebook.com	2017-06-28T15:55:01+0000	1498665301	"2017-06-28 17:55:01"	150	42	155	163	360
link	post_page_20446254070	20446254070_10154794295814071	https://www.facebook.com/20446254070/posts/10154794295814071	"Do you live in one of these cities?"	https://external.xx.fbcdn.net/safe_image.php?d=AQDSHG50QBh3Pstu&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952d3cef8c900bf0d5d00cc%2F55f58783b53d4592bc9b603bfbe0f929c1f0e2da_64ad9e350a7ced7e18fa48017b38bd2f00b05167_facebook&cfs=1&_nc_hash=AQAdryy9_c81J51v	https://external.xx.fbcdn.net/safe_image.php?d=AQDulrDUhiHiXWe7&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952d3cef8c900bf0d5d00cc%2F55f58783b53d4592bc9b603bfbe0f929c1f0e2da_64ad9e350a7ced7e18fa48017b38bd2f00b05167_facebook&_nc_hash=AQAlUXtUheQkwUg7	http://buff.ly/2tlUC1r	buff.ly	2017-06-28T14:25:00+0000	1498659900	"2017-06-28 16:25:00"	43	1	45	0	46
link	post_page_20446254070	20446254070_10154794399689071	https://www.facebook.com/20446254070/posts/10154794399689071	" They have given themselves a big  big tax cut  if they — if they voted for this   the Berkshire Hathaway CEO said."	https://external.xx.fbcdn.net/safe_image.php?d=AQBzdzc3izehrZg8&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5953b2e4739b8baa4e539a5c%2F7aabf2759fea23516d4f6276f949c3aaa0505630_c13e81a2524cbad25f8f736492104ee0c33079ea_facebook&cfs=1&sx=215&sy=0&sw=595&sh=595&_nc_hash=AQBC-x7hg9VVCOuB	https://external.xx.fbcdn.net/safe_image.php?d=AQA9hBLa5slZyen2&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5953b2e4739b8baa4e539a5c%2F7aabf2759fea23516d4f6276f949c3aaa0505630_c13e81a2524cbad25f8f736492104ee0c33079ea_facebook&_nc_hash=AQBvPtEjVeKnsD59	http://read.bi/2s1VROI	read.bi	2017-06-28T13:45:13+0000	1498657513	"2017-06-28 15:45:13"	1828	125	2147	1209	3481
link	post_page_20446254070	20446254070_10154793885609071	https://www.facebook.com/20446254070/posts/10154793885609071	"Don t head for the doorway."	https://external.xx.fbcdn.net/safe_image.php?d=AQCfsOg0YgoPjakj&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952648729f69f93151efdc4%2F241369f70892456df0b1377062cc2de36d3d25b2_3381f33ddbb0b7390d210843d9141af5009bc1d0_facebook&cfs=1&_nc_hash=AQB4drGoshsBYZXH	https://external.xx.fbcdn.net/safe_image.php?d=AQB4GQ6VlxvOUmNb&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952648729f69f93151efdc4%2F241369f70892456df0b1377062cc2de36d3d25b2_3381f33ddbb0b7390d210843d9141af5009bc1d0_facebook&_nc_hash=AQASiQWMLHTvuB2Y	http://read.bi/2tiGeqq	read.bi	2017-06-28T10:15:03+0000	1498644903	"2017-06-28 12:15:03"	22	0	22	1	23
link	post_page_20446254070	20446254070_10154793571479071	https://www.facebook.com/20446254070/posts/10154793571479071	"It s time to get serious."	https://external.xx.fbcdn.net/safe_image.php?d=AQBSOSJQjYPQP4h7&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F59527a3a79820d243ac1a60a%2F34a744fbb10872459afcdfbdfc470b821856c63e_c5f011ae2efb429a768afb3eb2331d7c08ed14de_facebook&cfs=1&_nc_hash=AQAUa6LEjV2xBmbk	https://external.xx.fbcdn.net/safe_image.php?d=AQBL8O3sj2bT33Su&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F59527a3a79820d243ac1a60a%2F34a744fbb10872459afcdfbdfc470b821856c63e_c5f011ae2efb429a768afb3eb2331d7c08ed14de_facebook&_nc_hash=AQA2Ie6-2f92VJ6u	http://read.bi/2udMvAf	read.bi	2017-06-28T08:00:38+0000	1498636838	"2017-06-28 10:00:38"	70	8	70	19	97
video	post_page_20446254070	20446254070_10154769024189071	https://www.facebook.com/20446254070/posts/10154769024189071	"A former member of the KGB explains the most valuable technique for espionage."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19358728_10154769041994071_5657645640314781696_n.jpg?oh=e17eef24e8af9490315f6c21b92c2268&oe=5AAD9BEA	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19358728_10154769041994071_5657645640314781696_n.jpg?oh=84a7a0f1ee0866d2210ba4b529eb5e36&oe=5AA40718	https://www.facebook.com/businessinsider/videos/10154769024189071/	facebook.com	2017-06-28T00:55:00+0000	1498611300	"2017-06-28 02:55:00"	121	3	128	58	189
link	post_page_20446254070	20446254070_10154791775904071	https://www.facebook.com/20446254070/posts/10154791775904071	"Would you make the switch?"	https://external.xx.fbcdn.net/safe_image.php?d=AQAY8dddwvv8JyRr&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952d1db26333c4f465d00e2%2Fceed800a7013b8b30f5e3f044bb2647f2a5baf34_695d8472bcdd2dc7aa21212c9342bdca76e8ff8b_facebook&cfs=1&_nc_hash=AQCNsvRM6Vxl2bX4	https://external.xx.fbcdn.net/safe_image.php?d=AQDwavzpIlMA9lc6&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952d1db26333c4f465d00e2%2Fceed800a7013b8b30f5e3f044bb2647f2a5baf34_695d8472bcdd2dc7aa21212c9342bdca76e8ff8b_facebook&_nc_hash=AQAIy1Mr9_3XqZFa	http://read.bi/2sYsWwD	read.bi	2017-06-27T22:00:59+0000	1498600859	"2017-06-28 00:00:59"	314	67	365	101	533
video	post_page_20446254070	20446254070_10154791677714071	https://www.facebook.com/20446254070/posts/10154791677714071	" You re inflaming everybody! : Watch reporters clash with Sanders over press coverage."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19618372_10154791693219071_3363409591239966720_n.jpg?oh=cf1a8afe73bd0b0e41b66e0410ce7056&oe=5A9759DD	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19618372_10154791693219071_3363409591239966720_n.jpg?oh=319d77a778c511937e8fb051969bc7e8&oe=5AAA742F	https://www.facebook.com/businessinsider/videos/10154791677714071/	facebook.com	2017-06-27T21:23:53+0000	1498598633	"2017-06-27 23:23:53"	1715	282	2169	343	2794
link	post_page_20446254070	20446254070_10154791499524071	https://www.facebook.com/20446254070/posts/10154791499524071	"She told reporters that it would take more than just a few  tweaks  to get her on board with the bill."	https://external.xx.fbcdn.net/safe_image.php?d=AQAJJcswiVpxKS7I&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952b9d626333cd33bf046b8%2F2c3a80945a2ffa602bde58246e45d0954ba87a6e_00460c4ff15317ce53c73644ed821cdd98c820b0_facebook&cfs=1&sx=337&sy=0&sw=595&sh=595&_nc_hash=AQDU33WdjhfOfrKa	https://external.xx.fbcdn.net/safe_image.php?d=AQC30XhcMtAQb3bb&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952b9d626333cd33bf046b8%2F2c3a80945a2ffa602bde58246e45d0954ba87a6e_00460c4ff15317ce53c73644ed821cdd98c820b0_facebook&_nc_hash=AQBWhysrr3OhwKo_	http://read.bi/2sXSREI	read.bi	2017-06-27T20:02:36+0000	1498593756	"2017-06-27 22:02:36"	33	2	39	1	42
video	post_page_20446254070	20446254070_10154791062864071	https://www.facebook.com/20446254070/posts/10154791062864071	"Video shows the aftermath of a NYC subway train that derailed and crashed into a wall."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/19574304_10154791076654071_1802515469672906752_n.jpg?oh=1835e81adfd55bcdfee94790662b6c5c&oe=5A93A736	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19574304_10154791076654071_1802515469672906752_n.jpg?oh=19ce8bf4b80e9392c6d2bccf33c49a47&oe=5A9787C4	https://www.facebook.com/businessinsider/videos/10154791062864071/	facebook.com	2017-06-27T17:18:01+0000	1498583881	"2017-06-27 19:18:01"	139	142	229	55	426
link	post_page_20446254070	20446254070_10154790496694071	https://www.facebook.com/20446254070/posts/10154790496694071	"You should be adding rosemary to your meat."	https://external.xx.fbcdn.net/safe_image.php?d=AQDzmn9IhEWAwKuY&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952664079820d183007d960%2F3e0050a56e51f16ab6c87483be984d4df48c9443_61fb966f294b1242d4ad427701d78c367107be08_facebook&cfs=1&_nc_hash=AQAePHR4i6jrT8br	https://external.xx.fbcdn.net/safe_image.php?d=AQBu77AoY6b6NrH5&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5952664079820d183007d960%2F3e0050a56e51f16ab6c87483be984d4df48c9443_61fb966f294b1242d4ad427701d78c367107be08_facebook&_nc_hash=AQBY1pekj9aJKDhp	http://read.bi/2tgaz8z	read.bi	2017-06-27T14:15:03+0000	1498572903	"2017-06-27 16:15:03"	93	3	96	65	164
link	post_page_20446254070	20446254070_10154790469469071	https://www.facebook.com/20446254070/posts/10154790469469071	"Frenemies are more toxic than enemies because we let them get away with so much more."	https://external.xx.fbcdn.net/safe_image.php?d=AQAao6sbsBs0mHkq&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F595173278dcc95c87935c11d%2Fbf0b2e1e585f4547658fc610b79255eb20e896e9_df154f57c44f2f83ee07326056b588c4438289f7_facebook&cfs=1&_nc_hash=AQCWdDrRJBnWBwcB	https://external.xx.fbcdn.net/safe_image.php?d=AQB8o9hLR59pAngJ&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F595173278dcc95c87935c11d%2Fbf0b2e1e585f4547658fc610b79255eb20e896e9_df154f57c44f2f83ee07326056b588c4438289f7_facebook&_nc_hash=AQCqMBtVdIcAlTbt	http://read.bi/2saD207	read.bi	2017-06-27T14:00:58+0000	1498572058	"2017-06-27 16:00:58"	113	1	125	57	183
video	post_page_20446254070	20446254070_10154768929299071	https://www.facebook.com/20446254070/posts/10154768929299071	"The fabulous life and career of 33-year-old Facebook CEO Mark Zuckerberg  the fifth richest person on earth."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19340383_10154768946269071_704882512131784704_n.jpg?oh=8118eea9a40a022be79d4c4c13c66ddd&oe=5A9DE736	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19340383_10154768946269071_704882512131784704_n.jpg?oh=043a89ca63035b2e1458751dc04b3313&oe=5A970C14	https://www.facebook.com/businessinsider/videos/10154768929299071/	facebook.com	2017-06-27T13:55:00+0000	1498571700	"2017-06-27 15:55:00"	13821	477	15109	8933	24519
link	post_page_20446254070	20446254070_10154789600189071	https://www.facebook.com/20446254070/posts/10154789600189071	"The pilot asked passengers to pray  twice!"	https://external.xx.fbcdn.net/safe_image.php?d=AQBApUtdSfnhQs_H&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F595126ae8dcc95a011a32b88%2F59da9c2fc6f9773b1258ab995ec1ed50f010eeb9_fa02dd249eaa43f7ee0aed772d7761668bf5117f_facebook&cfs=1&_nc_hash=AQBkUVZzz_iDcKld	https://external.xx.fbcdn.net/safe_image.php?d=AQAawR4ZEI5_vnGs&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F595126ae8dcc95a011a32b88%2F59da9c2fc6f9773b1258ab995ec1ed50f010eeb9_fa02dd249eaa43f7ee0aed772d7761668bf5117f_facebook&_nc_hash=AQBpjWpOS6Pjv-zQ	http://read.bi/2sTqK9E	read.bi	2017-06-27T06:00:25+0000	1498543225	"2017-06-27 08:00:25"	346	227	493	57	777
link	post_page_20446254070	20446254070_10154788368759071	https://www.facebook.com/20446254070/posts/10154788368759071	"The iPad is getting a major overhaul this year."	https://external.xx.fbcdn.net/safe_image.php?d=AQD7AEp1aRF8fdmo&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F59516af826333cd74e35c101%2Fd400b95a8b4bacfa7b4b96cbbc24104f1e0c3607_6cdc5b20436dff6a476ad0e58feb77715c98084d_facebook&cfs=1&_nc_hash=AQBW7lQvkg_l_xzL	https://external.xx.fbcdn.net/safe_image.php?d=AQBbnRMyK5E60Fby&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F59516af826333cd74e35c101%2Fd400b95a8b4bacfa7b4b96cbbc24104f1e0c3607_6cdc5b20436dff6a476ad0e58feb77715c98084d_facebook&_nc_hash=AQDM0r_8yPr1Imv8	http://read.bi/2sUoq27	read.bi	2017-06-26T20:40:00+0000	1498509600	"2017-06-26 22:40:00"	27	0	34	9	43
link	post_page_20446254070	20446254070_10154787639624071	https://www.facebook.com/20446254070/posts/10154787639624071	"Baby Driver combines the unlikely team of Ansel Elgort  Jon Hamm and Jamie Foxx."	https://external.xx.fbcdn.net/safe_image.php?d=AQBhrOSL4Jy1dKgd&w=130&h=130&url=http%3A%2F%2Fstatic4.businessinsider.com%2Fimage%2F59511c48a3630f87028b561b-1190-625%2Fbaby-driver-is-a-summer-movie-that-finally-lives-up-to-the-hype.jpg&cfs=1&sx=291&sy=0&sw=595&sh=595&_nc_hash=AQCQowTqKtL_CsCG	https://external.xx.fbcdn.net/safe_image.php?d=AQDMwpS5BUS5EQkk&url=http%3A%2F%2Fstatic4.businessinsider.com%2Fimage%2F59511c48a3630f87028b561b-1190-625%2Fbaby-driver-is-a-summer-movie-that-finally-lives-up-to-the-hype.jpg&_nc_hash=AQCUQHBXaiezFPT2	http://www.businessinsider.com/baby-driver-review-2017-6	businessinsider.com	2017-06-26T19:30:00+0000	1498505400	"2017-06-26 21:30:00"	97	4	97	11	112
video	post_page_20446254070	20446254070_10154788120044071	https://www.facebook.com/20446254070/posts/10154788120044071	"Watch Russia’s newest fighter jet in action — the MiG-35."	https://scontent.xx.fbcdn.net/v/l/t15.0-10/s130x130/19531090_10154788131614071_1875604452862328832_n.jpg?oh=ded879797f235f1f00337cbf7fc5b17c&oe=5A93E519	https://scontent.xx.fbcdn.net/v/l/t15.0-10/s720x720/19531090_10154788131614071_1875604452862328832_n.jpg?oh=02cd54bf883219a810ec3ab747babcd0&oe=5AA9B7EB	https://www.facebook.com/businessinsider/videos/10154788120044071/	facebook.com	2017-06-26T19:00:49+0000	1498503649	"2017-06-26 21:00:49"	1978	194	2177	552	2923
link	post_page_20446254070	20446254070_10154787580509071	https://www.facebook.com/20446254070/posts/10154787580509071	"Taco Bell just fell into the dreaded  expectations vs. reality  trap."	https://external.xx.fbcdn.net/safe_image.php?d=AQBToTNEuNdH3800&w=130&h=130&url=http%3A%2F%2Fstatic2.businessinsider.com%2Fimage%2F595125bda3630f02058b563f-1190-625%2Ftaco-bell-customers-are-complaining-that-its-newest-menu-item-looks-nothing-like-how-it-was-advertised.jpg&cfs=1&_nc_hash=AQD6J7EPntBsHunE	https://external.xx.fbcdn.net/safe_image.php?d=AQBLGZwsKc9n-rrC&url=http%3A%2F%2Fstatic2.businessinsider.com%2Fimage%2F595125bda3630f02058b563f-1190-625%2Ftaco-bell-customers-are-complaining-that-its-newest-menu-item-looks-nothing-like-how-it-was-advertised.jpg&_nc_hash=AQBvKGKrMGBfaM8r	http://www.businessinsider.com/taco-bell-double-chalupa-expectations-vs-reality-2017-6	businessinsider.com	2017-06-26T18:50:00+0000	1498503000	"2017-06-26 20:50:00"	155	114	241	19	374
link	post_page_20446254070	20446254070_10154788082654071	https://www.facebook.com/20446254070/posts/10154788082654071	"The largest group of physicians in the country feel the legislation fails to protect  their most vulnerable citizens. "	https://external.xx.fbcdn.net/safe_image.php?d=AQChHll1TZfUrIIE&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5951519579820d1c46dc171f%2Fe7e5c35b1cfe6f734155fc11eedf66e30a7e8281_44e7e8c446d385a7014304d4e227eb4b5837c40e_facebook&cfs=1&sx=432&sy=0&sw=512&sh=512&_nc_hash=AQCvc9OuhuWm_hwd	https://external.xx.fbcdn.net/safe_image.php?d=AQAsO2jRej-jKbGX&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5951519579820d1c46dc171f%2Fe7e5c35b1cfe6f734155fc11eedf66e30a7e8281_44e7e8c446d385a7014304d4e227eb4b5837c40e_facebook&_nc_hash=AQAnM4KGCxSMZ719	http://read.bi/2u9raI3	read.bi	2017-06-26T18:40:01+0000	1498502401	"2017-06-26 20:40:01"	303	164	417	205	786
video	post_page_20446254070	20446254070_10154768876489071	https://www.facebook.com/20446254070/posts/10154768876489071	"Forget Chicago and New York — the best hot dog in the world is in Iceland."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/19365883_10154768900319071_942532243849478144_n.jpg?oh=239c065e99ddd46cd90dfec0a6d26d52&oe=5AAE7A2E	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/19365883_10154768900319071_942532243849478144_n.jpg?oh=f2496353ce3a3f9a4a48d32daf5d59b6&oe=5A97E70C	https://www.facebook.com/businessinsider/videos/10154768876489071/	facebook.com	2017-06-26T17:55:00+0000	1498499700	"2017-06-26 19:55:00"	4279	3956	4780	1907	10643
